age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,previous_ctc_lpa,expected_ctc_lpa,bond_requirement,notice_period_days,employment_gap_months,interview_score,experience_category,ssc_band,hsc_band,degree_band,ssc_score,hsc_score,degree_score,academic_score,academic_performance_band,skill_match_level,interview_performance,placement_prob_score,placement_prob_band,degree_specialization_Computer Science,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,career_switch_willingness_Not Willing,career_switch_willingness_Unknown,career_switch_willingness_Willing,relevant_experience_Not Relevant,relevant_experience_Relevant,relevant_experience_Unknown,company_tier_Tier 1,company_tier_Tier 2,company_tier_Tier 3,job_role_match_Matched,job_role_match_Not Matched,job_role_match_Unknown,competition_level_High,competition_level_Low,competition_level_Medium,layoff_history_No,layoff_history_Unknown,layoff_history_Yes,relocation_willingness_Not Willing,relocation_willingness_Unknown,relocation_willingness_Willing,status
33.0,0.0,79.17959779,82.95068443,72.93151088,89.36765929,64.4786994,56.12020785,77.12045804,1.0,1.0,4.0,4.403950759,7.201068892,1.0,0.0,0.0,209.96656653999997,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.562089832561063,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29.0,0.0,65.21317889,65.36381542,78.64881342,67.71482785,70.36731302,74.26659824,61.09631734,7.0,0.0,0.0,4.811045611,12.15527108,1.0,0.0,3.0,212.34873911,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.42244953210708,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,0.0,71.36270304,71.33040275,92.09524674,65.15616685,55.15164987,51.22139984,83.6675798,2.0,1.0,4.0,1.0,11.07451897,0.0,0.0,0.0,171.52921656,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,0.0,2.0,0.4096296863135887,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,1.0,72.09319316,72.80107518,73.25031599,78.05172146,62.41402263,75.52973726,77.33631422,0.0,0.0,2.0,8.249681491,7.536781842,1.0,60.0,3.0,215.99548134999998,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5679300484751619,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
34.0,1.0,75.10858715,76.31736271,75.34122202,80.14153717,57.18654408,58.43690409,48.93756335,1.0,1.0,0.0,1.0,8.088935871,0.0,30.0,0.0,195.76498534,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.32855098099209556,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,81.40805099,76.33071981,77.29167698,93.13808323,67.66791262,64.88942669,60.29198928,0.0,1.0,0.0,4.201372602,6.9240862,0.0,0.0,6.0,225.69542253999998,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.4971670474592771,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
26.0,0.0,77.96691634,80.05596057,63.34866125,55.82700171,80.50622079,63.30029885,58.54097664,2.0,0.0,2.0,7.645942202,4.357045994,1.0,0.0,0.0,199.63352135,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.3479341743249841,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,64.70812436,62.06896768,66.4976301,51.52216772,52.40441393,74.03648441,73.8788297,3.0,0.0,2.0,3.211500639,5.321210527,1.0,60.0,0.0,177.96306606000002,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.3845655621853199,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,0.0,72.18707303,84.02342671,76.05792687,53.00237401,69.71223954,68.43411737,87.98411679,0.0,1.0,1.0,5.704043196,5.480509426,0.0,30.0,0.0,191.14873092,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.42709055827088,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.0,1.0,68.17814908,81.21584619,66.50623867,75.50160716,73.24338276,85.26843392,90.00675379,6.0,0.0,2.0,5.396930827,6.54796477,0.0,15.0,12.0,234.01342384000003,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.6773631771721158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
23.0,0.0,73.28983298,87.12693585,88.68706522,77.57404247,68.55647902,71.31688284,60.03262701,1.0,1.0,2.0,5.259855523,4.655485279,0.0,15.0,6.0,217.44740432999998,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.6666666666666665,2.0,1.0,2.0,0.49103268866259275,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29.0,0.0,57.21395488,72.55872826,83.7705415,78.80888948,53.59956107,67.64699499,77.35370177,3.0,0.0,2.0,5.432477713,10.13162054,1.0,30.0,6.0,200.05544554,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5096099901844959,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25.0,1.0,59.97584446,59.19286,75.05253657,55.18054394,61.95453945,64.90565719,67.87230485,2.0,0.0,3.0,3.906387685,5.743138717,0.0,15.0,0.0,182.04074058,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,1.0,2.0,0.36996333742844456,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,1.0,73.89152549,61.83064339,80.59275209,72.406893,57.10986563,71.79069079,67.69919056,1.0,0.0,1.0,7.059094308,6.902290473,0.0,15.0,0.0,201.30744942,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.45076316041808595,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25.0,0.0,66.9323713,72.06063559601901,68.48353087,40.0,74.54341415,62.40444055,88.83629873,3.0,0.0,3.0,3.695634449,11.51775225,1.0,15.0,3.0,176.9478547,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.3761972757436437,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,1.0,74.93352288,80.12668851,73.0475267,73.75373094,57.69787197,73.28939861,72.16036455,0.0,1.0,0.0,7.022766412,4.361365678,1.0,0.0,12.0,204.74100152,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4638701253893123,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,67.51637346,77.59601111,72.2615388,91.06348883,66.83282801,62.26227221,72.61936125,1.0,1.0,0.0,2.356748949,7.411992479,0.0,60.0,0.0,220.15858905,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5143256368476348,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,1.0,61.31185615,71.16218773,62.715673,75.96978882,78.95317767,55.69908122,63.32586439,2.0,1.0,1.0,1.365831765,10.55392884,0.0,0.0,0.0,210.62204771,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,1.0,2.0,0.40706260869685323,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,61.20102067,70.83900991,81.131984,62.10944813,79.0422429,75.69998861,100.0,2.0,0.0,2.0,5.49174364,9.393743167,0.0,0.0,0.0,216.85167964,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5995535086695846,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
22.0,0.0,68.9709826,73.1668145,79.763624,77.86167921,72.68200308,67.60892058,76.50356249,1.0,0.0,2.0,8.541678484,3.425928461,0.0,30.0,3.0,218.15260287,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5398287278328806,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25.0,0.0,71.59244307,70.91297699,63.1795625,81.72999111,70.5061818,91.93622205,66.83340282,2.0,0.0,0.0,3.460536626,13.37864825,0.0,60.0,0.0,244.17239496,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,1.0,1.0,0.6186532582450972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,70.00250467904127,70.89599187,79.7757885,90.68073573,72.70277614,64.38812402,69.24496147,2.0,1.0,3.0,4.597783703,5.070990589,1.0,15.0,0.0,227.77163589000003,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5839088874447311,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21.0,0.0,79.53603434,61.07296392,71.59262097,65.50365977,72.82843981,52.44427166,85.32342631,2.0,0.0,3.0,6.626113902,3.0,0.0,60.0,6.0,190.77637124,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.4401881897275264,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21.0,0.0,64.87077588,75.93539121,81.93370951,77.18918887,64.04945254,82.94293873,78.15907291,1.0,0.0,2.0,5.551279838,7.325304176,0.0,0.0,6.0,224.18158014,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.6115622937695838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
34.0,1.0,86.80426489,74.59428146,78.26265287,75.46542091,54.35706699,77.71294592,61.41619475,1.0,0.0,0.0,7.628081269,7.77183262,0.0,60.0,3.0,207.53543381999998,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.3333333333333335,2.0,1.0,2.0,0.4522441067754386,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,0.0,65.93450099,66.12305533,74.00381522,67.79361891,64.19702644,80.78897391,67.61654982,1.0,1.0,3.0,2.06249649,4.590072104,0.0,15.0,6.0,212.77961926,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.5310113965635873,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
24.0,1.0,74.4023719,83.03291987,78.70705051,73.19783152,59.45109945,61.5961649,72.90271156,0.0,1.0,1.0,3.130126411,8.891764529,0.0,60.0,0.0,194.24509586999997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.42096515803614465,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25.0,1.0,61.96664113,67.64997855,79.57793851,70.62574816,83.52078753,64.7513006,73.50198511,3.0,1.0,0.0,3.133536349,4.42215615,0.0,60.0,3.0,218.89783629,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.45591020421479933,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25.0,1.0,71.2789577,71.39105976,71.76781328,67.43143884,68.07917802,56.33041105,88.39923982,2.0,0.0,2.0,6.652062885,6.525037454,0.0,15.0,18.0,191.84102791,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4540838435557202,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0,76.68703631,77.10763772,78.2720035,71.58137359,67.11887703,77.36127307,87.36995545,4.0,0.0,2.0,1.258097491,3.0,1.0,15.0,3.0,216.06152369,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.589641907523263,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,74.35142645,69.71709337,79.65648381,67.67394971,57.94142839,72.91711474,74.78762734,0.0,1.0,0.0,2.992817441,9.695951128,0.0,0.0,0.0,198.53249284,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.43924586814337785,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,1.0,91.73166932,81.92335031,66.71449406,81.90591391,65.53990521,65.38595269,81.2734445,1.0,1.0,2.0,2.00289625,13.63752889,0.0,90.0,0.0,212.83177181000002,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.3333333333333335,2.0,0.0,2.0,0.5518083202635793,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,0.0,81.10916196,74.95065252,75.54744135,77.80269927,50.79105893,55.77915277,71.98921062,2.0,0.0,1.0,1.755494197,9.976107821,0.0,15.0,3.0,184.37291097,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.39187119047771535,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,1.0,66.39723282,94.52664369,66.48310486,66.27000485,45.9166313,45.0,65.2512938,3.0,0.0,5.0,1.0,8.280580288,0.0,30.0,3.0,157.18663615,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.3333333333333335,2.0,1.0,0.0,0.31473948131141355,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22.0,1.0,59.54366818,74.25730355,61.53791686,53.88833305,45.08280225,68.50087835,73.17493782,2.0,0.0,2.0,6.735643622,8.354412944,0.0,60.0,0.0,167.47201365,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.34854295030643756,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,0.0,69.03772397,77.73411689,79.09317956,52.95477495,73.56873619,70.13202678,77.77794948,0.0,1.0,2.0,2.30757418,8.849677151,0.0,15.0,0.0,196.65553792,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.42713165319492896,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,0.0,75.74158919,57.25903097,68.13973768,57.74737164,61.84564754,61.7508761,74.69025855,2.0,1.0,1.0,1.0,9.973270282,0.0,0.0,0.0,181.34389528,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.350430515598937,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33.0,0.0,60.53831358,64.78736837,75.39454507,72.34057472,63.44338178,72.08152338,61.78883227,1.0,0.0,2.0,5.417892265,3.0,0.0,15.0,6.0,207.86547988,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,1.0,2.0,0.4633726979135623,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,62.07753108,64.12824378,73.40966826,71.9174867,72.71660851,66.40412889,71.83086025,3.0,1.0,0.0,3.656882368,9.459868449,0.0,0.0,0.0,211.03822409999998,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,2.0,0.4442514583103704,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,1.0,61.58383883,68.87488429,63.86506346,99.34542276,60.8251414,85.41666911,80.80377604,0.0,1.0,1.0,4.078540099,10.77701749,0.0,30.0,0.0,245.58723327,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,1.0,0.727327115813365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,1.0,57.51009418,64.30981743,71.09662355,61.83650913,76.20478707,74.03576605,59.53933427,2.0,0.0,0.0,8.670485444,7.450835834,0.0,90.0,3.0,212.07706225,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.0,1.0,2.0,0.3958044563829687,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,58.21506192,68.01634292,77.40026086,60.92503649,72.35881013,74.84852964,80.92087653,3.0,0.0,4.0,6.671113091,6.016898272,0.0,0.0,3.0,208.13237626,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.5454936786839246,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
23.0,0.0,77.93358567,54.11641182,77.7687681,73.92754313,65.98950232,78.49804088,59.42564457,0.0,1.0,0.0,3.691665521,4.40494112,1.0,30.0,3.0,218.41508633,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,1.0,2.0,0.4647411599486135,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,1.0,68.64298132,66.61611973,68.91135409,67.86322475,73.73335843,70.08884123,81.36061318,2.0,1.0,2.0,1.871723183,9.499850648,0.0,60.0,0.0,211.68542441,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.5200989753663636,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,0.0,69.21647993,74.42479405,73.12707214,53.53154432,55.43937044,86.67446026,75.11605146,3.0,0.0,1.0,4.421208155,7.579488084,0.0,30.0,0.0,195.64537502000002,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.4574855880476282,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,0.0,67.53273522,79.1014719,86.19114842,51.10422446,61.81177541,59.77395241,67.31743318,0.0,1.0,0.0,5.121219532,8.904867324,0.0,15.0,6.0,172.68995228,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.3333333333333335,2.0,1.0,2.0,0.2567828657469222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,0.0,69.99677775,76.02581623,61.43718357,57.28116252,51.11278759,57.91066959,82.77494243,1.0,0.0,1.0,9.355392137,4.057653384,1.0,30.0,0.0,166.3046197,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.33389029673925164,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,50.0,75.74331623,75.61879194,61.06757836,46.57437728,62.25900691,84.47495306,0.0,0.0,0.0,6.192539633,4.83716144,0.0,30.0,0.0,169.90096254999997,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.35578016762186365,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,1.0,57.53887343,77.35811967,61.90332576,53.67639176,55.70724794,72.21547392,85.56647714,2.0,0.0,2.0,5.527103059,9.942547101,1.0,15.0,0.0,181.59911362,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.0,0.0,2.0,0.4349797935958074,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,1.0,71.00457823,58.49349714,73.67265743,76.94484319,47.51764603,53.30365716,78.39984112,3.0,1.0,1.0,2.819970765,8.177561924,0.0,15.0,0.0,177.76614638,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.6666666666666667,0.0,0.0,2.0,0.38995743746939393,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,1.0,66.37765603,65.51623658,78.51070004,44.90552382,51.38406996,61.53519999,75.93347311,2.0,0.0,2.0,8.668158526,7.369838625,0.0,0.0,0.0,157.82479376999999,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.283787664407249,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
